# radius         dens           pres           temp        c12          ne20          ne22
4670
1.746548089161712e+08  1.655323178659336e+03  2.099113527847435e+19  1.787054108809245e+08  4.685042538268997e-04  9.170163832142392e-01  0.000000000000000e+00
1.746661267961478e+08  1.648291495334423e+03  2.087811452129707e+19  1.784869857560020e+08  4.613010970975645e-04  9.151663602953046e-01  0.000000000000000e+00
1.746772629942178e+08  1.641324765440378e+03  2.076625779802521e+19  1.782698493219158e+08  4.541711281657983e-04  9.132318040466093e-01  0.000000000000000e+00
1.746884447882710e+08  1.634423099568698e+03  2.065556405052715e+19  1.780540300268696e+08  4.471186431670997e-04  9.112079182613283e-01  0.000000000000000e+00
1.746996726004714e+08  1.627515480421914e+03  2.054489864204786e+19  1.778373171610327e+08  4.399776376432378e-04  9.090380884914100e-01  2.442490654175344e-15
1.747109468348751e+08  1.620605352907730e+03  2.043426168009838e+19  1.776197026037024e+08  4.334235399620173e-04  9.069357419357349e-01  0.000000000000000e+00
1.747220971947775e+08  1.613748830224388e+03  2.032448534360222e+19  1.774028220329323e+08  4.282425004022049e-04  9.051989802951456e-01  2.442490654175344e-15
1.747350557506826e+08  1.606403000055670e+03  2.020701707807497e+19  1.771697248759289e+08  4.223816980974750e-04  9.031503402480441e-01  2.442490654175344e-15
1.747480763301689e+08  1.598513212835768e+03  2.008103438434016e+19  1.769184537220099e+08  4.153786478351880e-04  9.005675943570564e-01  0.000000000000000e+00
1.747546100906558e+08  1.592592769702625e+03  1.998657552178779e+19  1.767290873934604e+08  4.104391330502481e-04  8.986555429474854e-01  0.000000000000000e+00
1.747611596107663e+08  1.588641691460182e+03  1.992361236387523e+19  1.766025363923385e+08  4.071241908889380e-04  8.974529667862363e-01  0.000000000000000e+00
1.747673303553731e+08  1.584818013833468e+03  1.986254825721553e+19  1.764794847784606e+08  4.059991412464637e-04  8.970610883864975e-01  0.000000000000000e+00
1.747735152247013e+08  1.581086896166027e+03  1.980338212106508e+19  1.763599670035009e+08  4.003910196709797e-04  8.954675296383745e-01  4.884981308350689e-15
1.747859274243287e+08  1.575510493400166e+03  1.971464547870569e+19  1.761802773128398e+08  3.968255105124985e-04  8.946148073054215e-01  0.000000000000000e+00
1.747977778013100e+08  1.568242760707460e+03  1.959929316389845e+19  1.759455430566172e+08  3.897144252583843e-04  8.929323928965511e-01  0.000000000000000e+00
1.748037224914326e+08  1.562938998345663e+03  1.951499899335546e+19  1.757732045117148e+08  3.865748739695610e-04  8.920639780700107e-01  2.442490654175344e-15
1.748096802726749e+08  1.559398545659232e+03  1.945881052364517e+19  1.756580573663020e+08  3.840985438203992e-04  8.911229295838845e-01  0.000000000000000e+00
1.748183127697330e+08  1.555064481604156e+03  1.939012840234879e+19  1.755169748320655e+08  3.803897135307829e-04  8.894684216828499e-01  2.442490654175344e-15
1.748269729327077e+08  1.549943319180917e+03  1.930896100393963e+19  1.753496752175336e+08  3.767697918358970e-04  8.876511408613409e-01  0.000000000000000e+00
1.748337928423644e+08  1.545372474301808e+03  1.923652327860934e+19  1.751998560335461e+08  3.740581785310896e-04  8.861993324561697e-01  0.000000000000000e+00
1.748406300281451e+08  1.541347238152705e+03  1.917280908729858e+19  1.750677227281437e+08  3.713276094552169e-04  8.847005883695436e-01  4.884981308350689e-15
1.748472567859269e+08  1.537390297388112e+03  1.911016205635622e+19  1.749374499586183e+08  3.693127247078152e-04  8.835752615298521e-01  0.000000000000000e+00
1.748538998549793e+08  1.533499029928395e+03  1.904858155668730e+19  1.748090580451061e+08  3.674976679891771e-04  8.825419701303291e-01  2.442490654175344e-15
1.748605593411631e+08  1.529602236117416e+03  1.898701041470217e+19  1.746803468164131e+08  3.649455177007034e-04  8.810439885093292e-01  0.000000000000000e+00
1.748672353059801e+08  1.525710278655030e+03  1.892544865174010e+19  1.745513145464341e+08  3.637582887866806e-04  8.803398545721107e-01  2.442490654175344e-15
1.748724295070556e+08  1.522241350689255e+03  1.887078003767635e+19  1.744364259814552e+08  3.604884525975215e-04  8.783223170981279e-01  0.000000000000000e+00
1.748776337234388e+08  1.519221517576521e+03  1.882300084915416e+19  1.743358083934723e+08  3.604188152433249e-04  8.782902222693368e-01  0.000000000000000e+00
1.748880724836831e+08  1.514672265759143e+03  1.875134059713397e+19  1.741845874676279e+08  3.570197576391496e-04  8.761180235317226e-01  0.000000000000000e+00
1.748995324051457e+08  1.508329264022778e+03  1.865135716653290e+19  1.739727197707277e+08  3.540526243272919e-04  8.741640653867647e-01  0.000000000000000e+00
1.749110414243258e+08  1.501697473994353e+03  1.854694186874351e+19  1.737504489701808e+08  3.507674095836966e-04  8.719237483115398e-01  2.442490654175344e-15
1.749210014574708e+08  1.495521737111646e+03  1.844975900650629e+19  1.735426229471279e+08  3.482786409585711e-04  8.701735367025021e-01  2.442490654175344e-15
1.749309986292006e+08  1.489796025271400e+03  1.835980159247188e+19  1.733494828523485e+08  3.453456556672005e-04  8.680332121282912e-01  0.000000000000000e+00
1.749412577649545e+08  1.484004590942956e+03  1.826886046406474e+19  1.731534499527051e+08  3.428890296682514e-04  8.661885951290604e-01  0.000000000000000e+00
1.749515563493507e+08  1.478146413354484e+03  1.817693662508762e+19  1.729544848064408e+08  3.407094339936056e-04  8.645115226377754e-01  0.000000000000000e+00
1.749571774977646e+08  1.473617604867853e+03  1.810597917815365e+19  1.728002666754510e+08  3.382356208016567e-04  8.625433618494065e-01  2.442490654175344e-15
1.749628104667920e+08  1.470430675105637e+03  1.805597290786567e+19  1.726913388850622e+08  3.380480682664224e-04  8.624030840189821e-01  0.000000000000000e+00
1.749738162968147e+08  1.465718200824431e+03  1.798227946863344e+19  1.725304513721088e+08  3.353366171083926e-04  8.601677864224929e-01  0.000000000000000e+00
1.749848676655598e+08  1.459494507013049e+03  1.788491692095966e+19  1.723169501663707e+08  3.331374127615570e-04  8.583119866127528e-01  0.000000000000000e+00
1.749939328780061e+08  1.453837098328970e+03  1.779647595189821e+19  1.721221512363676e+08  3.313979839418258e-04  8.568128486874186e-01  2.442490654175344e-15
1.750028987494177e+08  1.448780227120066e+03  1.771751695542174e+19  1.719476032815003e+08  3.296564473638351e-04  8.552755232419817e-01  0.000000000000000e+00
1.750118949001867e+08  1.443755712049253e+03  1.763914252873245e+19  1.717737225235348e+08  3.277920618720589e-04  8.535869575360145e-01  2.442490654175344e-15
1.750186210065566e+08  1.439369670007470e+03  1.757075685724892e+19  1.716214530882886e+08  3.264277911601028e-04  8.523300231782162e-01  2.442490654175344e-15
1.750258949471260e+08  1.435472728445662e+03  1.751005731401636e+19  1.714859316628119e+08  3.251032010621191e-04  8.510867637203933e-01  0.000000000000000e+00
1.750331888377327e+08  1.431427319127680e+03  1.744707274969493e+19  1.713448963439020e+08  3.239325286505213e-04  8.499748641505194e-01  2.442490654175344e-15
1.750404640211392e+08  1.427390140778330e+03  1.738426541142819e+19  1.712038442328280e+08  3.227077762102137e-04  8.487922332387954e-01  2.442490654175344e-15
1.750477591897262e+08  1.423361307221066e+03  1.732163521468141e+19  1.710627772741421e+08  3.214595990153085e-04  8.475644558684325e-01  0.000000000000000e+00
1.750547647499696e+08  1.419416415008607e+03  1.726033929941672e+19  1.709243094810925e+08  3.204230023970300e-04  8.465345360138210e-01  2.442490654175344e-15
1.750617888582030e+08  1.415554824416086e+03  1.720037682533701e+19  1.707884711384213e+08  3.194617668646942e-04  8.455698731165121e-01  0.000000000000000e+00
1.750693944494865e+08  1.411535661837919e+03  1.713803186149138e+19  1.706468352044310e+08  3.182154284947426e-04  8.443178680879394e-01  0.000000000000000e+00
1.750768625844324e+08  1.407403193147634e+03  1.707398123701521e+19  1.705008775529291e+08  3.168907432376820e-04  8.431936192447839e-01  0.000000000000000e+00
1.750843518546039e+08  1.403311511713054e+03  1.701061662857427e+19  1.703560476408284e+08  3.155704564486324e-04  8.423976062333102e-01  2.442490654175344e-15
1.750904851451692e+08  1.399589921522560e+03  1.695306494479203e+19  1.702241061828387e+08  3.139094254427917e-04  8.419656050548614e-01  0.000000000000000e+00
1.750966327160930e+08  1.396240840432607e+03  1.690132259527872e+19  1.701051893385260e+08  3.123075262579075e-04  8.417625448701412e-01  2.442490654175344e-15
1.751031162862607e+08  1.392801165331395e+03  1.684823895069339e+19  1.699828870705225e+08  3.103907311866390e-04  8.416366134601322e-01  0.000000000000000e+00
1.751096158456473e+08  1.389271797041798e+03  1.679381480623284e+19  1.698571680608431e+08  3.083005366084025e-04  8.414482299114466e-01  2.442490654175344e-15
1.751168987214563e+08  1.385540036059644e+03  1.673619917233388e+19  1.697237268986854e+08  3.073653591478300e-04  8.410871385020825e-01  0.000000000000000e+00
1.751242017660848e+08  1.381598508334444e+03  1.667539408542284e+19  1.695824832215899e+08  3.062088947156682e-04  8.402013411662506e-01  2.442490654175344e-15
1.751307140662882e+08  1.377872100991311e+03  1.661796143440635e+19  1.694486784693516e+08  3.048462728117151e-04  8.387922689170556e-01  2.442490654175344e-15
1.751372424900295e+08  1.374366766067990e+03  1.656389911919667e+19  1.693223929892488e+08  3.046479286357137e-04  8.385751700043699e-01  0.000000000000000e+00
1.751428007584962e+08  1.371121110584039e+03  1.651391398301450e+19  1.692053219105478e+08  3.038362244199789e-04  8.376450796883868e-01  2.442490654175344e-15
1.751483707932706e+08  1.368137781322760e+03  1.646800379383190e+19  1.690975522022084e+08  3.030090435180033e-04  8.366822389812094e-01  0.000000000000000e+00
1.751604422102951e+08  1.363422469046412e+03  1.639547595490412e+19  1.689269148981704e+08  3.022816845553980e-04  8.358352847443753e-01  0.000000000000000e+00
1.751672615981630e+08  1.358383819410483e+03  1.631801584116523e+19  1.687437776689433e+08  3.013373731958864e-04  8.347215591140182e-01  0.000000000000000e+00
1.751762586465711e+08  1.354177801370318e+03  1.625343151543802e+19  1.685906586064170e+08  3.006148313285216e-04  8.338587242783042e-01  0.000000000000000e+00
1.751845210695791e+08  1.349597926423725e+03  1.618317133895692e+19  1.684234724954726e+08  2.996058848012019e-04  8.326346938214795e-01  2.442490654175344e-15
1.751928096104927e+08  1.345218128568827e+03  1.611602969103324e+19  1.682631690315126e+08  2.988115373420602e-04  8.316645649334934e-01  0.000000000000000e+00
1.752007022402295e+08  1.340947733873648e+03  1.605060250989634e+19  1.681064307296366e+08  2.982883049614348e-04  8.310242626116606e-01  0.000000000000000e+00
1.752086187344835e+08  1.336784776073258e+03  1.598688857262139e+19  1.679533049484817e+08  2.975697741392098e-04  8.301331617787100e-01  0.000000000000000e+00
1.752144618001006e+08  1.333168581913049e+03  1.593159013330897e+19  1.678199748702422e+08  2.967816671793310e-04  8.291421252934124e-01  2.442490654175344e-15
1.752203179451450e+08  1.330102196968635e+03  1.588470193261928e+19  1.677066529071603e+08  2.966226429761246e-04  8.289471430080764e-01  2.442490654175344e-15
1.752261872468847e+08  1.327031818668295e+03  1.583781999988235e+19  1.675930749081585e+08  2.958568876006537e-04  8.279682211476669e-01  0.000000000000000e+00
1.752320697640128e+08  1.323961774485731e+03  1.579094434813141e+19  1.674792396533602e+08  2.955114106021259e-04  8.275308299525470e-01  0.000000000000000e+00
1.752437536729897e+08  1.319383316069167e+03  1.572111981069539e+19  1.673092661599655e+08  2.948232292507980e-04  8.266484661116205e-01  0.000000000000000e+00
1.752496153125310e+08  1.314820803447871e+03  1.565155357832137e+19  1.671391105562008e+08  2.942956971461635e-04  8.259685893878385e-01  0.000000000000000e+00
1.752554901668403e+08  1.311775421634658e+03  1.560518229453701e+19  1.670254163186641e+08  2.937060388624921e-04  8.251969489979740e-01  0.000000000000000e+00
1.752650182742079e+08  1.307789058910147e+03  1.554451223265934e+19  1.668763058906580e+08  2.933090364175103e-04  8.246795565157626e-01  0.000000000000000e+00
1.752745813916019e+08  1.302859392528008e+03  1.546955347760485e+19  1.666913574316176e+08  2.925930548150937e-04  8.237337765111260e-01  0.000000000000000e+00
1.752841798076443e+08  1.297926161986167e+03  1.539461108032991e+19  1.665057230115619e+08  2.919275855677722e-04  8.228490583572955e-01  0.000000000000000e+00
1.752911861414028e+08  1.293662659697391e+03  1.532988934044840e+19  1.663447728698649e+08  2.914327925591851e-04  8.221886946578362e-01  0.000000000000000e+00
1.752982114309576e+08  1.290068798745910e+03  1.527538055989803e+19  1.662088298032017e+08  2.910519148135890e-04  8.216778535365609e-01  2.442490654175344e-15
1.753047163137600e+08  1.286610605582482e+03  1.522296478859920e+19  1.660777287392437e+08  2.906932905199715e-04  8.211946203464934e-01  0.000000000000000e+00
1.753112375538875e+08  1.283288021817893e+03  1.517264075908159e+19  1.659515224406580e+08  2.903361921020147e-04  8.207113392969024e-01  0.000000000000000e+00
1.753198902482219e+08  1.279425958176607e+03  1.511419886690275e+19  1.658045638619931e+08  2.898361610975084e-04  8.200294699137135e-01  0.000000000000000e+00
1.753285719493463e+08  1.275025143767351e+03  1.504764476501581e+19  1.656366090811422e+08  2.894052617981382e-04  8.194423267959481e-01  0.000000000000000e+00
1.753370128028114e+08  1.270689384371444e+03  1.498213368303022e+19  1.654706940887460e+08  2.889421623344820e-04  8.188058693620371e-01  0.000000000000000e+00
1.753450434886546e+08  1.266529420081894e+03  1.491932875598646e+19  1.653110781749955e+08  2.885540543254456e-04  8.182708171742094e-01  0.000000000000000e+00
1.753530992134816e+08  1.262476938293632e+03  1.485819892940338e+19  1.651552036310085e+08  2.881668328116572e-04  8.177348565445234e-01  0.000000000000000e+00
1.753567753674223e+08  1.259527340849131e+03  1.481372583614382e+19  1.650414240079466e+08  2.879265869443790e-04  8.174020138541320e-01  0.000000000000000e+00
1.753604567660285e+08  1.257680198122720e+03  1.478590057752832e+19  1.649701278481255e+08  2.876854266612568e-04  8.170648433858007e-01  0.000000000000000e+00
1.753681736625941e+08  1.254823741673536e+03  1.474289244485061e+19  1.648597610224202e+08  2.874604261067568e-04  8.167516537741802e-01  0.000000000000000e+00
1.753759137284395e+08  1.250957261055811e+03  1.468470934384315e+19  1.647099749910900e+08  2.871241065051449e-04  8.162812888643540e-01  0.000000000000000e+00
1.753836602787842e+08  1.247092406015999e+03  1.462659952092348e+19  1.645598975906470e+08  2.867706968110669e-04  8.157848091997748e-01  0.000000000000000e+00
1.753914302123176e+08  1.243229354262784e+03  1.456856296016103e+19  1.644095278033719e+08  2.864455283752671e-04  8.153273659450047e-01  0.000000000000000e+00
1.753992236880478e+08  1.239363880325580e+03  1.451053668286899e+19  1.642586998126346e+08  2.861375938632418e-04  8.148932072225408e-01  0.000000000000000e+00
1.754066579421623e+08  1.235590666428298e+03  1.445393961982574e+19  1.641111105558392e+08  2.858474787227758e-04  8.144834929783151e-01  2.442490654175344e-15
1.754141137768360e+08  1.231909728043105e+03  1.439877081250955e+19  1.639668013364435e+08  2.855736692447819e-04  8.140960044159444e-01  0.000000000000000e+00
1.754212062322581e+08  1.228321292270748e+03  1.434502980436863e+19  1.638257911024326e+08  2.852908028418479e-04  8.136936535866428e-01  0.000000000000000e+00
1.754283183543365e+08  1.224825517644874e+03  1.429271567768831e+19  1.636881197454579e+08  2.850354197095303e-04  8.133304131738308e-01  0.000000000000000e+00
1.754355935844314e+08  1.221292682251134e+03  1.423988522658780e+19  1.635486779187595e+08  2.848048079046077e-04  8.130030001816992e-01  0.000000000000000e+00
1.754428895373313e+08  1.217722681397732e+03  1.418653881792973e+19  1.634074474535764e+08  2.845746092797416e-04  8.126752594272462e-01  0.000000000000000e+00
1.754503504937439e+08  1.214115377814463e+03  1.413267664940439e+19  1.632644177669574e+08  2.843407856365820e-04  8.123412333948078e-01  0.000000000000000e+00
